,지역명,규모구분,연도,월,분양가격(제곱미터)
485,전북,모든면적,2016,3,1951
486,전북,전용면적 60제곱미터이하,2016,3,1910
487,전북,전용면적 60제곱미터초과 85제곱미터이하,2016,3,1959
488,전북,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2269
489,전북,전용면적 102제곱미터초과,2016,3,2293
490,전남,모든면적,2016,3,1921
491,전남,전용면적 60제곱미터이하,2016,3,2002
492,전남,전용면적 60제곱미터초과 85제곱미터이하,2016,3,1919
493,전남,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2262
494,전남,전용면적 102제곱미터초과,2016,3,2176
495,경북,모든면적,2016,3,2179
496,경북,전용면적 60제곱미터이하,2016,3,2173
497,경북,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2191
498,경북,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2675
499,경북,전용면적 102제곱미터초과,2016,3,2314
500,경남,모든면적,2016,3,2383
501,경남,전용면적 60제곱미터이하,2016,3,2366
502,경남,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2392
503,경남,전용면적 85제곱미터초과 102제곱미터이하,2016,3,3053
504,경남,전용면적 102제곱미터초과,2016,3,2645
505,제주,모든면적,2016,3,2314
506,제주,전용면적 60제곱미터이하,2016,3,
507,제주,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2314
508,제주,전용면적 85제곱미터초과 102제곱미터이하,2016,3,
509,제주,전용면적 102제곱미터초과,2016,3,
510,서울,모든면적,2016,4,6241
511,서울,전용면적 60제곱미터이하,2016,4,6618
512,서울,전용면적 60제곱미터초과 85제곱미터이하,2016,4,6196
513,서울,전용면적 85제곱미터초과 102제곱미터이하,2016,4,8096
514,서울,전용면적 102제곱미터초과,2016,4,6353
515,인천,모든면적,2016,4,3238
516,인천,전용면적 60제곱미터이하,2016,4,3323
517,인천,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3147
518,인천,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3545
519,인천,전용면적 102제곱미터초과,2016,4,4839
520,경기,모든면적,2016,4,3199
521,경기,전용면적 60제곱미터이하,2016,4,3400
522,경기,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3243
523,경기,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3395
524,경기,전용면적 102제곱미터초과,2016,4,3611
525,부산,모든면적,2016,4,3169
526,부산,전용면적 60제곱미터이하,2016,4,2973
527,부산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3087
528,부산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2930
529,부산,전용면적 102제곱미터초과,2016,4,3727
530,대구,모든면적,2016,4,3132
531,대구,전용면적 60제곱미터이하,2016,4,3341
532,대구,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3168
533,대구,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2539
534,대구,전용면적 102제곱미터초과,2016,4,2743
535,광주,모든면적,2016,4,2700
536,광주,전용면적 60제곱미터이하,2016,4,2600
537,광주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2696
538,광주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2754
539,광주,전용면적 102제곱미터초과,2016,4,3518
540,대전,모든면적,2016,4,2449
541,대전,전용면적 60제곱미터이하,2016,4,2529
542,대전,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2425
543,대전,전용면적 85제곱미터초과 102제곱미터이하,2016,4,
544,대전,전용면적 102제곱미터초과,2016,4,
545,울산,모든면적,2016,4,3072
546,울산,전용면적 60제곱미터이하,2016,4,2586
547,울산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3076
548,울산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2663
549,울산,전용면적 102제곱미터초과,2016,4,2967
550,세종,모든면적,2016,4,2680
551,세종,전용면적 60제곱미터이하,2016,4,2656
552,세종,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2699
553,세종,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2654
554,세종,전용면적 102제곱미터초과,2016,4,2714
555,강원,모든면적,2016,4,2140
556,강원,전용면적 60제곱미터이하,2016,4,2143
557,강원,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2183
558,강원,전용면적 85제곱미터초과 102제곱미터이하,2016,4,
559,강원,전용면적 102제곱미터초과,2016,4,2350
560,충북,모든면적,2016,4,1968
561,충북,전용면적 60제곱미터이하,2016,4,1915
562,충북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2010
563,충북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2276
564,충북,전용면적 102제곱미터초과,2016,4,2261
565,충남,모든면적,2016,4,2169
566,충남,전용면적 60제곱미터이하,2016,4,2295
567,충남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2160
568,충남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2541
569,충남,전용면적 102제곱미터초과,2016,4,2638
570,전북,모든면적,2016,4,1909
571,전북,전용면적 60제곱미터이하,2016,4,1900
572,전북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1916
573,전북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2269
574,전북,전용면적 102제곱미터초과,2016,4,2380
575,전남,모든면적,2016,4,1925
576,전남,전용면적 60제곱미터이하,2016,4,1989
577,전남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1923
578,전남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2262
579,전남,전용면적 102제곱미터초과,2016,4,2176
580,경북,모든면적,2016,4,2177
581,경북,전용면적 60제곱미터이하,2016,4,2171
582,경북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2189
583,경북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2675
584,경북,전용면적 102제곱미터초과,2016,4,2314
585,경남,모든면적,2016,4,2391
586,경남,전용면적 60제곱미터이하,2016,4,2413
587,경남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2389
588,경남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3176
589,경남,전용면적 102제곱미터초과,2016,4,2660
590,제주,모든면적,2016,4,2719
591,제주,전용면적 60제곱미터이하,2016,4,2853
592,제주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2752
593,제주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2725
594,제주,전용면적 102제곱미터초과,2016,4,2602
595,서울,모든면적,2016,5,6264
596,서울,전용면적 60제곱미터이하,2016,5,6638
597,서울,전용면적 60제곱미터초과 85제곱미터이하,2016,5,6205
598,서울,전용면적 85제곱미터초과 102제곱미터이하,2016,5,7725
599,서울,전용면적 102제곱미터초과,2016,5,6353
600,인천,모든면적,2016,5,3179
601,인천,전용면적 60제곱미터이하,2016,5,3323
602,인천,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3147
603,인천,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3367
604,인천,전용면적 102제곱미터초과,2016,5,4192
605,경기,모든면적,2016,5,3443
606,경기,전용면적 60제곱미터이하,2016,5,3720
607,경기,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3443
608,경기,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3370
609,경기,전용면적 102제곱미터초과,2016,5,3956
610,부산,모든면적,2016,5,3148
611,부산,전용면적 60제곱미터이하,2016,5,2977
612,부산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3071
613,부산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3096
614,부산,전용면적 102제곱미터초과,2016,5,3536
615,대구,모든면적,2016,5,3132
616,대구,전용면적 60제곱미터이하,2016,5,3385
617,대구,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3166
618,대구,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2539
619,대구,전용면적 102제곱미터초과,2016,5,2743
620,광주,모든면적,2016,5,2722
621,광주,전용면적 60제곱미터이하,2016,5,2567
622,광주,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2723
623,광주,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2754
624,광주,전용면적 102제곱미터초과,2016,5,3518
625,대전,모든면적,2016,5,2465
626,대전,전용면적 60제곱미터이하,2016,5,2582
627,대전,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2427
628,대전,전용면적 85제곱미터초과 102제곱미터이하,2016,5,
629,대전,전용면적 102제곱미터초과,2016,5,
630,울산,모든면적,2016,5,3077
631,울산,전용면적 60제곱미터이하,2016,5,2600
632,울산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3080
633,울산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2663
634,울산,전용면적 102제곱미터초과,2016,5,2967
635,세종,모든면적,2016,5,2680
636,세종,전용면적 60제곱미터이하,2016,5,2656
637,세종,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2699
638,세종,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2654
639,세종,전용면적 102제곱미터초과,2016,5,2714
640,강원,모든면적,2016,5,2117
641,강원,전용면적 60제곱미터이하,2016,5,2113
642,강원,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2150
643,강원,전용면적 85제곱미터초과 102제곱미터이하,2016,5,
644,강원,전용면적 102제곱미터초과,2016,5,2289
645,충북,모든면적,2016,5,1980
646,충북,전용면적 60제곱미터이하,2016,5,1925
647,충북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2024
648,충북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2276
649,충북,전용면적 102제곱미터초과,2016,5,2271
650,충남,모든면적,2016,5,2166
651,충남,전용면적 60제곱미터이하,2016,5,2301
652,충남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2150
653,충남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2554
654,충남,전용면적 102제곱미터초과,2016,5,2638
655,전북,모든면적,2016,5,1945
656,전북,전용면적 60제곱미터이하,2016,5,1909
657,전북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,1955
658,전북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2269
659,전북,전용면적 102제곱미터초과,2016,5,2322
660,전남,모든면적,2016,5,1927
661,전남,전용면적 60제곱미터이하,2016,5,1989
662,전남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,1925
663,전남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2262
664,전남,전용면적 102제곱미터초과,2016,5,2176
665,경북,모든면적,2016,5,2176
666,경북,전용면적 60제곱미터이하,2016,5,2171
667,경북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2189
668,경북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2675
669,경북,전용면적 102제곱미터초과,2016,5,2323
670,경남,모든면적,2016,5,2381
671,경남,전용면적 60제곱미터이하,2016,5,2423
672,경남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2380
673,경남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3278
674,경남,전용면적 102제곱미터초과,2016,5,2741
675,제주,모든면적,2016,5,2691
676,제주,전용면적 60제곱미터이하,2016,5,2853
677,제주,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2712
678,제주,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2708
679,제주,전용면적 102제곱미터초과,2016,5,2605
680,서울,모든면적,2016,6,6208
681,서울,전용면적 60제곱미터이하,2016,6,6562
682,서울,전용면적 60제곱미터초과 85제곱미터이하,2016,6,6218
683,서울,전용면적 85제곱미터초과 102제곱미터이하,2016,6,7732
684,서울,전용면적 102제곱미터초과,2016,6,6365
685,인천,모든면적,2016,6,3204
686,인천,전용면적 60제곱미터이하,2016,6,2981
687,인천,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3353
688,인천,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3453
689,인천,전용면적 102제곱미터초과,2016,6,3576
690,경기,모든면적,2016,6,3542
691,경기,전용면적 60제곱미터이하,2016,6,3781
692,경기,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3539
693,경기,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3334
694,경기,전용면적 102제곱미터초과,2016,6,4073
695,부산,모든면적,2016,6,3150
696,부산,전용면적 60제곱미터이하,2016,6,2972
697,부산,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3069
698,부산,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3253
699,부산,전용면적 102제곱미터초과,2016,6,3723
700,대구,모든면적,2016,6,3134
701,대구,전용면적 60제곱미터이하,2016,6,3385
702,대구,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3165
703,대구,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2839
704,대구,전용면적 102제곱미터초과,2016,6,2743
705,광주,모든면적,2016,6,2737
706,광주,전용면적 60제곱미터이하,2016,6,2567
707,광주,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2743
708,광주,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2754
709,광주,전용면적 102제곱미터초과,2016,6,3518
710,대전,모든면적,2016,6,2562
711,대전,전용면적 60제곱미터이하,2016,6,2648
712,대전,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2547
713,대전,전용면적 85제곱미터초과 102제곱미터이하,2016,6,
714,대전,전용면적 102제곱미터초과,2016,6,
715,울산,모든면적,2016,6,3069
716,울산,전용면적 60제곱미터이하,2016,6,2557
717,울산,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3074
718,울산,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2663
719,울산,전용면적 102제곱미터초과,2016,6,2967
720,세종,모든면적,2016,6,2683
721,세종,전용면적 60제곱미터이하,2016,6,2715
722,세종,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2704
723,세종,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2660
724,세종,전용면적 102제곱미터초과,2016,6,2610
725,강원,모든면적,2016,6,2104
726,강원,전용면적 60제곱미터이하,2016,6,2099
727,강원,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2136
728,강원,전용면적 85제곱미터초과 102제곱미터이하,2016,6,
